img_id	description
493576	"butcher shop, meat market"
208172	"groom, bridegroom"
458184	"plate"
572550	"Indian elephant, Elephas maximus"
306711	"ram, tup"
405250	"monitor"
223270	"desk"
355186	"mouse, computer mouse"
121841	"quill, quill pen"
346111	"minibus"
575029	"Arabian camel, dromedary, Camelus dromedarius"
472925	"stove"
395155	"television, television system"
093139	"traffic light, traffic signal, stoplight"
040891	"electric locomotive"
387792	"toilet seat"
496215	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
274148	"puck, hockey puck"
357017	"fire engine, fire truck"
505279	"sandbar, sand bar"
165907	"cheetah, chetah, Acinonyx jubatus"
007594	"teddy, teddy bear"
191277	"maypole"
275432	"jeep, landrover"
061046	"electric guitar"
194235	"mouse, computer mouse"
181305	"umbrella"
321194	"microwave, microwave oven"
263006	"paddle, boat paddle"
574648	"umbrella"
183645	"passenger car, coach, carriage"
238171	"desk"
553417	"wallaby, brush kangaroo"
469147	"corn"
216314	"parachute, chute"
214193	"ski"
393680	"pirate, pirate ship"
052348	"golf ball"
528408	"jigsaw puzzle"
123456	"tricycle, trike, velocipede"
387333	"oboe, hautboy, hautbois"
297415	"analog clock"
255017	"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
484002	"little blue heron, Egretta caerulea"
269788	"unicycle, monocycle"
293914	"horse cart, horse-cart"
213535	"church, church building"
260656	"soccer ball"
491018	"lemon"
048339	"parachute, chute"
410531	"digital clock"
027439	"brown bear, bruin, Ursus arctos"
371222	"banana"
187167	"studio couch, day bed"
447684	"ox"
297370	"candle, taper, wax light"
433013	"passenger car, coach, carriage"
231012	"trolleybus, trolley coach, trackless trolley"
560615	"bobsled, bobsleigh, bob"
540245	"car wheel"
202115	"umbrella"
126964	"cheetah, chetah, Acinonyx jubatus"
146440	"racket, racquet"
172121	"meat loaf, meatloaf"
074429	"crane"
302960	"binoculars, field glasses, opera glasses"
480053	"traffic light, traffic signal, stoplight"
393125	"traffic light, traffic signal, stoplight"
389948	"street sign"
159704	"flute, transverse flute"
502996	"parachute, chute"
545249	"groom, bridegroom"
137617	"sorrel"
495523	"racket, racquet"
299180	"paper towel"
092402	"scoreboard"
273893	"file, file cabinet, filing cabinet"
135129	"sorrel"
467126	"street sign"
168106	"standard poodle"
430531	"guacamole"
515181	"ski"
026321	"Afghan hound, Afghan"
224989	"potter's wheel"
145863	"toilet seat"
453558	"pizza, pizza pie"
138861	"stole"
484912	"umbrella"
225069	"Persian cat"
275870	"recreational vehicle, RV, R.V."
069559	"seat belt, seatbelt"
101084	"home theater, home theatre"
151729	"ice lolly, lolly, lollipop, popsicle"
537213	"bookcase"
303116	"television, television system"
543803	"soccer ball"
284706	"toilet seat"
336637	"mashed potato"
458374	"airliner"
392068	"pizza, pizza pie"
479134	"dishwasher, dish washer, dishwashing machine"
295745	"ice lolly, lolly, lollipop, popsicle"
550476	"bubble"
028855	"drum, membranophone, tympan"
376320	"fountain"
558962	"curly-coated retriever"
573958	"llama"
110516	"medicine chest, medicine cabinet"
272706	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
548874	"pizza, pizza pie"
084284	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
455366	"wok"
332097	"airliner"
544396	"palace"
458355	"ballplayer, baseball player"
325833	"home theater, home theatre"
242867	"street sign"
399220	"vase"
574499	"gazelle"
084653	"Walker hound, Walker foxhound"
563655	"seashore, coast, seacoast, sea-coast"
348616	"beaker"
420926	"parachute, chute"
051943	"bicycle-built-for-two, tandem bicycle, tandem"
212530	"unicycle, monocycle"
486718	"Arabian camel, dromedary, Camelus dromedarius"
219796	"meat loaf, meatloaf"
013547	"microwave, microwave oven"
430193	"ski"
207171	"cinema, movie theater, movie theatre, movie house, picture palace"
125009	"street sign"
294098	"cauliflower"
433723	"unicycle, monocycle"
032474	"moped"
238455	"wall clock"
185719	"plow, plough"
387857	"restaurant, eating house, eating place, eatery"
578793	"forklift"
121181	"dumbbell"
383012	"pizza, pizza pie"
323498	"desktop computer"
392028	"bison"
442224	"rotisserie"
215167	"desktop computer"
039464	"street sign"
488510	"ski"
140179	"tub, vat"
268227	"barrow, garden cart, lawn cart, wheelbarrow"
258774	"restaurant, eating house, eating place, eatery"
554169	"refrigerator, icebox"
052986	"binoculars, field glasses, opera glasses"
081587	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
568009	"chainlink fence"
104365	"umbrella"
064802	"African elephant, Loxodonta africana"
500265	"passenger car, coach, carriage"
014281	"comic book"
214926	"sorrel"
519250	"cheetah, chetah, Acinonyx jubatus"
325727	"umbrella"
072975	"Band Aid"
270651	"bell pepper"
498967	"studio couch, day bed"
152556	"hotdog, hot dog, red hot"
374201	"vase"
343490	"promontory, headland, head, foreland"
398767	"laptop, laptop computer"
038686	"dishwasher, dish washer, dishwashing machine"
305100	"maypole"
000312	"African elephant, Loxodonta africana"
456372	"plate"
454205	"forklift"
529300	"pizza, pizza pie"
072901	"dining table, board"
029023	"pizza, pizza pie"
077785	"plate"
553100	"ballplayer, baseball player"
270688	"burrito"
384742	"Egyptian cat"
176978	"spotlight, spot"
580057	"folding chair"
341161	"warthog"
065425	"electric fan, blower"
246494	"dishwasher, dish washer, dishwashing machine"
160106	"microwave, microwave oven"
558435	"zebra"
433715	"racket, racquet"
041754	"Airedale, Airedale terrier"
224100	"strainer"
475316	"library"
215577	"pretzel"
311290	"tiger cat"
451758	"brown bear, bruin, Ursus arctos"
244484	"notebook, notebook computer"
072016	"seashore, coast, seacoast, sea-coast"
286469	"teddy, teddy bear"
506898	"yurt"
178485	"miniature pinscher"
567287	"umbrella"
149863	"torch"
197897	"groom, bridegroom"
236990	"aircraft carrier, carrier, flattop, attack aircraft carrier"
295169	"Pembroke, Pembroke Welsh corgi"
161738	"triumphal arch"
031393	"forklift"
269848	"patio, terrace"
101065	"croquet ball"
281997	"spotlight, spot"
191666	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
076590	"pizza, pizza pie"
096260	"pizza, pizza pie"
063261	"cheetah, chetah, Acinonyx jubatus"
502914	"vacuum, vacuum cleaner"
052341	"wig"
419618	"cicada, cicala"
572171	"traffic light, traffic signal, stoplight"
248355	"swing"
470343	"promontory, headland, head, foreland"
410331	"wine bottle"
375437	"mouse, computer mouse"
114863	"cheetah, chetah, Acinonyx jubatus"
324689	"traffic light, traffic signal, stoplight"
213423	"paintbrush"
271038	"monastery"
425836	"electric locomotive"
246139	"horse cart, horse-cart"
481293	"warplane, military plane"
574908	"soccer ball"
123692	"volleyball"
243384	"menu"
165671	"grand piano, grand"
082990	"groom, bridegroom"
217496	"lakeside, lakeshore"
272785	"tray"
337068	"folding chair"
047735	"barbershop"
361291	"racket, racquet"
076266	"hotdog, hot dog, red hot"
100536	"window shade"
191305	"Indian elephant, Elephas maximus"
568393	"hotdog, hot dog, red hot"
517115	"gasmask, respirator, gas helmet"
242290	"brown bear, bruin, Ursus arctos"
181896	"bicycle-built-for-two, tandem bicycle, tandem"
573046	"punching bag, punch bag, punching ball, punchball"
030340	"chain saw, chainsaw"
361670	"restaurant, eating house, eating place, eatery"
205025	"desk"
202738	"cowboy hat, ten-gallon hat"
122196	"tiger cat"
173596	"warplane, military plane"
092064	"Dungeness crab, Cancer magister"
204473	"desktop computer"
244762	"dock, dockage, docking facility"
005359	"sliding door"
560542	"ballplayer, baseball player"
039082	"racket, racquet"
490400	"restaurant, eating house, eating place, eatery"
106895	"sorrel"
341168	"mortar"
281267	"cheetah, chetah, Acinonyx jubatus"
033669	"paddle, boat paddle"
554598	"studio couch, day bed"
436619	"studio couch, day bed"
254632	"restaurant, eating house, eating place, eatery"
261977	"malamute, malemute, Alaskan malamute"
469570	"ski"
132147	"nipple"
111369	"parking meter"
007757	"paddle, boat paddle"
032668	"Loafer"
333904	"jean, blue jean, denim"
398172	"tusker"
340532	"military uniform"
275938	"parachute, chute"
330054	"llama"
213214	"dumbbell"
286376	"saltshaker, salt shaker"
367491	"tiger cat"
212787	"desk"
086292	"scoreboard"
095380	"maillot, tank suit"
526491	"bow tie, bow-tie, bowtie"
212863	"airship, dirigible"
212229	"quilt, comforter, comfort, puff"
072646	"wooden spoon"
400613	"wig"
451101	"lakeside, lakeshore"
359565	"vase"
258611	"studio couch, day bed"
283648	"sliding door"
056857	"window screen"
293511	"ski"
528563	"jean, blue jean, denim"
477579	"harmonica, mouth organ, harp, mouth harp"
275939	"airliner"
301888	"toilet seat"
027829	"organ, pipe organ"
420976	"liner, ocean liner"
400430	"doormat, welcome mat"
094877	"sandbar, sand bar"
260794	"Indian elephant, Elephas maximus"
576088	"bell cote, bell cot"
455565	"racket, racquet"
313983	"sorrel"
178674	"crate"
572474	"letter opener, paper knife, paperknife"
326182	"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
015823	"plow, plough"
374174	"garbage truck, dustcart"
114844	"passenger car, coach, carriage"
123765	"tabby, tabby cat"
248878	"pizza, pizza pie"
486300	"acorn squash"
039538	"turnstile"
190177	"French loaf"
546140	"airliner"
108862	"Granny Smith"
251511	"speedboat"
339938	"notebook, notebook computer"
174574	"racket, racquet"
055119	"seashore, coast, seacoast, sea-coast"
381875	"West Highland white terrier"
349560	"tub, vat"
357340	"cocker spaniel, English cocker spaniel, cocker"
127342	"desk"
306820	"ballplayer, baseball player"
551802	"broccoli"
280825	"street sign"
468465	"shower cap"
443618	"racket, racquet"
515229	"motor scooter, scooter"
142660	"ram, tup"
254008	"dalmatian, coach dog, carriage dog"
163908	"microphone, mike"
573892	"banana"
459905	"streetcar, tram, tramcar, trolley, trolley car"
099004	"seashore, coast, seacoast, sea-coast"
057940	"snowplow, snowplough"
157616	"Norfolk terrier"
562849	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
449019	"malamute, malemute, Alaskan malamute"
039098	"speedboat"
280833	"ice lolly, lolly, lollipop, popsicle"
050927	"ballplayer, baseball player"
018029	"street sign"
269249	"dock, dockage, docking facility"
489983	"Boston bull, Boston terrier"
308191	"zebra"
300047	"African elephant, Loxodonta africana"
351203	"unicycle, monocycle"
562845	"volleyball"
497610	"Great Dane"
476993	"wing"
394739	"street sign"
253417	"school bus"
393292	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
255930	"pot, flowerpot"
542928	"Boston bull, Boston terrier"
285460	"great grey owl, great gray owl, Strix nebulosa"
040298	"racket, racquet"
413107	"American egret, great white heron, Egretta albus"
151822	"waffle iron"
289075	"dishwasher, dish washer, dishwashing machine"
043917	"meat loaf, meatloaf"
229566	"jaguar, panther, Panthera onca, Felis onca"
067053	"Rhodesian ridgeback"
392209	"mountain bike, all-terrain bike, off-roader"
529964	"racket, racquet"
376141	"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
549924	"barbershop"
318396	"English springer, English springer spaniel"
548172	"crib, cot"
012249	"hotdog, hot dog, red hot"
264307	"ballplayer, baseball player"
436455	"medicine chest, medicine cabinet"
378461	"dishwasher, dish washer, dishwashing machine"
348604	"warplane, military plane"
206624	"plow, plough"
192118	"medicine chest, medicine cabinet"
384700	"aircraft carrier, carrier, flattop, attack aircraft carrier"
210371	"meat loaf, meatloaf"
343749	"refrigerator, icebox"
325287	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
271435	"candle, taper, wax light"
205362	"shovel"
200287	"ski"
148639	"ballplayer, baseball player"
085407	"crane"
518807	"Granny Smith"
576082	"park bench"
193560	"zebra"
472519	"suit, suit of clothes"
188952	"pizza, pizza pie"
143578	"hammer"
353651	"toilet tissue, toilet paper, bathroom tissue"
414999	"ballplayer, baseball player"
217241	"fire engine, fire truck"
233904	"soccer ball"
124101	"bucket, pail"
131572	"quilt, comforter, comfort, puff"
122811	"electric locomotive"
490619	"ram, tup"
278303	"West Highland white terrier"
221015	"parachute, chute"
021883	"ballplayer, baseball player"
132778	"traffic light, traffic signal, stoplight"
289821	"zebra"
231668	"llama"
022940	"moped"
116831	"television, television system"
370171	"tray"
311254	"turnstile"
407434	"dining table, board"
019637	"microwave, microwave oven"
011282	"piggy bank, penny bank"
000909	"monitor"
544786	"cheetah, chetah, Acinonyx jubatus"
122362	"valley, vale"
251589	"tow truck, tow car, wrecker"
086071	"moped"
417242	"electric locomotive"
172568	"fountain"
009045	"ballplayer, baseball player"
018377	"jigsaw puzzle"
002545	"electric locomotive"
548198	"greenhouse, nursery, glasshouse"
015906	"wall clock"
019374	"restaurant, eating house, eating place, eatery"
117046	"dome"
235328	"studio couch, day bed"
050058	"ski"
523966	"cheetah, chetah, Acinonyx jubatus"
111400	"bath towel"
387202	"wallet, billfold, notecase, pocketbook"
175072	"snowmobile"
172800	"Irish terrier"
519075	"horse cart, horse-cart"
071159	"plate"
197437	"zebra"
238290	"aircraft carrier, carrier, flattop, attack aircraft carrier"
293339	"snorkel"
145638	"lipstick, lip rouge"
145476	"Siamese cat, Siamese"
159601	"alp"
269273	"crossword puzzle, crossword"
157345	"bakery, bakeshop, bakehouse"
461300	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
381629	"home theater, home theatre"
203086	"home theater, home theatre"
383562	"golf ball"
547419	"racket, racquet"
381217	"wok"
106296	"pot, flowerpot"
402833	"Indian elephant, Elephas maximus"
320947	"parachute, chute"
180169	"crutch"
246609	"quilt, comforter, comfort, puff"
238960	"brown bear, bruin, Ursus arctos"
300661	"steel drum"
208381	"dogsled, dog sled, dog sleigh"
130610	"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
309461	"ballplayer, baseball player"
189304	"soccer ball"
523553	"street sign"
289569	"horse cart, horse-cart"
420649	"carton"
330726	"unicycle, monocycle"
044580	"cuirass"
128093	"shopping cart"
280814	"home theater, home theatre"
396663	"passenger car, coach, carriage"
453765	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
456771	"wing"
000670	"hotdog, hot dog, red hot"
218760	"teddy, teddy bear"
216676	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
189239	"cheetah, chetah, Acinonyx jubatus"
110447	"teddy, teddy bear"
150646	"shoe shop, shoe-shop, shoe store"
359399	"harmonica, mouth organ, harp, mouth harp"
207647	"ballplayer, baseball player"
222688	"ice cream, icecream"
055363	"fountain"
332239	"ski"
485947	"miniskirt, mini"
378983	"electric locomotive"
304523	"space heater"
454923	"barbershop"
028356	"parachute, chute"
493983	"bathing cap, swimming cap"
105605	"mailbox, letter box"
011968	"muzzle"
194527	"unicycle, monocycle"
098232	"lakeside, lakeshore"
576518	"ballplayer, baseball player"
230735	"dishwasher, dish washer, dishwashing machine"
100958	"bow"
186113	"streetcar, tram, tramcar, trolley, trolley car"
444132	"park bench"
035741	"grocery store, grocery, food market, market"
537698	"ballplayer, baseball player"
265990	"umbrella"
122936	"giant schnauzer"
541131	"shower cap"
177877	"burrito"
496300	"ram, tup"
064270	"umbrella"
419273	"tabby, tabby cat"
447679	"racket, racquet"
303438	"ram, tup"
481365	"freight car"
420883	"dogsled, dog sled, dog sleigh"
427169	"notebook, notebook computer"
579631	"broccoli"
440334	"banana"
202767	"rugby ball"
362244	"hog, pig, grunter, squealer, Sus scrofa"
526663	"lakeside, lakeshore"
111624	"cab, hack, taxi, taxicab"
159649	"jinrikisha, ricksha, rickshaw"
426656	"swimming trunks, bathing trunks"
069747	"brown bear, bruin, Ursus arctos"
113389	"tabby, tabby cat"
265297	"ox"
094717	"medicine chest, medicine cabinet"
419245	"ballplayer, baseball player"
465819	"gasmask, respirator, gas helmet"
387546	"warplane, military plane"
140390	"lorikeet"
058397	"bell cote, bell cot"
045493	"car mirror"
464112	"umbrella"
006631	"worm fence, snake fence, snake-rail fence, Virginia fence"
336683	"abacus"
445829	"home theater, home theatre"
570856	"racket, racquet"
213010	"ox"
074055	"warplane, military plane"
527291	"ballplayer, baseball player"
524695	"sliding door"
118061	"golfcart, golf cart"
455374	"candle, taper, wax light"
132841	"moving van"
375568	"television, television system"
006586	"space shuttle"
381008	"refrigerator, icebox"
138562	"crutch"
033901	"cornet, horn, trumpet, trump"
443500	"ice cream, icecream"
233402	"cockroach, roach"
169732	"candle, taper, wax light"
233956	"American egret, great white heron, Egretta albus"
450940	"tricycle, trike, velocipede"
157219	"airliner"
581089	"Mexican hairless"
001366	"suspension bridge"
258396	"umbrella"
209993	"ram, tup"
107428	"crutch"
162717	"toyshop"
300898	"scorpion"
255495	"moped"
270250	"restaurant, eating house, eating place, eatery"
261266	"wreck"
502828	"Norwegian elkhound, elkhound"
083690	"restaurant, eating house, eating place, eatery"
204333	"warplane, military plane"
186145	"microwave, microwave oven"
468692	"bicycle-built-for-two, tandem bicycle, tandem"
092188	"basset, basset hound"
257178	"mosque"
179618	"coffeepot"
241797	"recreational vehicle, RV, R.V."
377525	"ox"
089870	"teddy, teddy bear"
322897	"rock python, rock snake, Python sebae"
126647	"iPod"
381003	"rapeseed"
327808	"street sign"
430763	"motor scooter, scooter"
400299	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
120181	"cheeseburger"
075174	"motor scooter, scooter"
245298	"Italian greyhound"
298014	"triumphal arch"
226897	"medicine chest, medicine cabinet"
014818	"wombat"
000853	"guacamole"
024859	"amphibian, amphibious vehicle"
217925	"ballplayer, baseball player"
482721	"tusker"
214252	"lumbermill, sawmill"
406420	"marimba, xylophone"
000625	"rugby ball"
350245	"toy poodle"
506988	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
394764	"sandbar, sand bar"
159952	"dining table, board"
083079	"traffic light, traffic signal, stoplight"
008653	"ski"
185296	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
338522	"alp"
240608	"pizza, pizza pie"
389392	"electric locomotive"
493252	"bullet train, bullet"
272159	"sorrel"
524233	"park bench"
533686	"black-footed ferret, ferret, Mustela nigripes"
429829	"racket, racquet"
046592	"Cardigan, Cardigan Welsh corgi"
361477	"barber chair"
087593	"cheeseburger"
102620	"rain barrel"
326290	"bobsled, bobsleigh, bob"
305390	"gasmask, respirator, gas helmet"
195993	"street sign"
047267	"space heater"
092639	"harmonica, mouth organ, harp, mouth harp"
535355	"frying pan, frypan, skillet"
504620	"racket, racquet"
444206	"toilet seat"
409744	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
268393	"Gordon setter"
308963	"ballplayer, baseball player"
554003	"teddy, teddy bear"
414916	"grocery store, grocery, food market, market"
063498	"toilet seat"
073904	"hotdog, hot dog, red hot"
361905	"sliding door"
203704	"wing"
105195	"tray"
378821	"trolleybus, trolley coach, trackless trolley"
517182	"seat belt, seatbelt"
213215	"motor scooter, scooter"
193829	"ostrich, Struthio camelus"
423448	"refrigerator, icebox"
035413	"Indian elephant, Elephas maximus"
387007	"thatch, thatched roof"
378401	"cheetah, chetah, Acinonyx jubatus"
222948	"leopard, Panthera pardus"
564823	"hotdog, hot dog, red hot"
377476	"lab coat, laboratory coat"
091553	"toilet seat"
484579	"Dungeness crab, Cancer magister"
364842	"teddy, teddy bear"
175513	"bow tie, bow-tie, bowtie"
458724	"ballplayer, baseball player"
471439	"warplane, military plane"
151103	"Norwegian elkhound, elkhound"
393709	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
409220	"balloon"
139948	"ballplayer, baseball player"
441532	"African elephant, Loxodonta africana"
075846	"toyshop"
576956	"forklift"
174176	"ski"
125321	"restaurant, eating house, eating place, eatery"
362853	"sleeping bag"
466267	"jean, blue jean, denim"
511716	"bell cote, bell cot"
374890	"gondola"
408660	"hog, pig, grunter, squealer, Sus scrofa"
567423	"zebra"
432598	"quilt, comforter, comfort, puff"
564235	"radio, wireless"
144622	"Samoyed, Samoyede"
285938	"wardrobe, closet, press"
548565	"zebra"
294330	"desk"
075190	"tractor"
055641	"streetcar, tram, tramcar, trolley, trolley car"
454131	"seashore, coast, seacoast, sea-coast"
312254	"laptop, laptop computer"
401032	"racket, racquet"
486941	"bell cote, bell cot"
176506	"toilet seat"
173373	"paddle, boat paddle"
047659	"motor scooter, scooter"
122913	"theater curtain, theatre curtain"
069018	"parachute, chute"
045374	"home theater, home theatre"
168405	"grocery store, grocery, food market, market"
402224	"ski"
285064	"harmonica, mouth organ, harp, mouth harp"
232275	"quilt, comforter, comfort, puff"
418069	"dock, dockage, docking facility"
577051	"vacuum, vacuum cleaner"
281595	"horse cart, horse-cart"
231368	"minibus"
079968	"tricycle, trike, velocipede"
107495	"Arabian camel, dromedary, Camelus dromedarius"
304052	"parachute, chute"
490187	"ram, tup"
351830	"basketball"
230236	"hotdog, hot dog, red hot"
188009	"unicycle, monocycle"
454864	"sandbar, sand bar"
476515	"traffic light, traffic signal, stoplight"
336954	"confectionery, confectionary, candy store"
090810	"toilet seat"
176032	"cheetah, chetah, Acinonyx jubatus"
540110	"jeep, landrover"
545659	"dining table, board"
403888	"bubble"
286000	"sweatshirt"
375536	"catamaran"
276376	"sorrel"
002623	"lakeside, lakeshore"
166848	"scale, weighing machine"
386684	"ski"
049988	"ski"
203179	"tiger cat"
373101	"dining table, board"
015193	"sunglasses, dark glasses, shades"
355870	"plate"
393294	"dock, dockage, docking facility"
106033	"traffic light, traffic signal, stoplight"
168488	"beacon, lighthouse, beacon light, pharos"
048194	"trolleybus, trolley coach, trackless trolley"
366461	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
185200	"remote control, remote"
429446	"maillot, tank suit"
338579	"plow, plough"
498175	"ski"
481357	"car mirror"
356941	"restaurant, eating house, eating place, eatery"
200659	"trolleybus, trolley coach, trackless trolley"
511133	"dough"
240965	"plate"
204505	"pickup, pickup truck"
400251	"passenger car, coach, carriage"
369167	"laptop, laptop computer"
200201	"stage"
246846	"speedboat"
021595	"pizza, pizza pie"
321737	"zebra"
048304	"unicycle, monocycle"
336752	"desktop computer"
117764	"laptop, laptop computer"
357005	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
203132	"pot, flowerpot"
397190	"ski"
396115	"maze, labyrinth"
486186	"steel arch bridge"
368763	"parachute, chute"
313880	"pizza, pizza pie"
396448	"plow, plough"
085579	"ski"
085666	"zebra"
328271	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
498706	"ski"
349934	"croquet ball"
003692	"crate"
533523	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
533784	"carpenter's kit, tool kit"
327211	"backpack, back pack, knapsack, packsack, rucksack, haversack"
177093	"parking meter"
568725	"teddy, teddy bear"
343185	"pencil box, pencil case"
509971	"bow tie, bow-tie, bowtie"
503967	"cheeseburger"
140730	"four-poster"
059995	"sandbar, sand bar"
514168	"seashore, coast, seacoast, sea-coast"
097255	"passenger car, coach, carriage"
227567	"unicycle, monocycle"
172361	"trolleybus, trolley coach, trackless trolley"
033727	"church, church building"
389698	"radio telescope, radio reflector"
300629	"meat loaf, meatloaf"
168978	"seashore, coast, seacoast, sea-coast"
407972	"cinema, movie theater, movie theatre, movie house, picture palace"
063433	"groenendael"
011713	"Boston bull, Boston terrier"
311087	"cauliflower"
261648	"pretzel"
525807	"desk"
509534	"pencil box, pencil case"
022974	"burrito"
391063	"French loaf"
394600	"harmonica, mouth organ, harp, mouth harp"
556485	"park bench"
340535	"restaurant, eating house, eating place, eatery"
437604	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
334523	"racket, racquet"
215289	"Chesapeake Bay retriever"
287399	"marimba, xylophone"
405136	"projector"
052802	"fire engine, fire truck"
224419	"dogsled, dog sled, dog sleigh"
145212	"llama"
028924	"racket, racquet"
014575	"Egyptian cat"
225835	"tray"
060602	"bell cote, bell cot"
178181	"minibus"
509607	"mouse, computer mouse"
450162	"bow tie, bow-tie, bowtie"
162898	"rubber eraser, rubber, pencil eraser"
328120	"jinrikisha, ricksha, rickshaw"
179615	"ear, spike, capitulum"
176392	"restaurant, eating house, eating place, eatery"
393297	"Granny Smith"
149166	"plate rack"
450168	"stretcher"
506418	"steel arch bridge"
509087	"go-kart"
013578	"paper towel"
268986	"rubber eraser, rubber, pencil eraser"
452821	"street sign"
173475	"amphibian, amphibious vehicle"
542181	"boathouse"
534954	"pole"
047202	"trilobite"
105679	"ox"
495756	"fire engine, fire truck"
415901	"wall clock"
337812	"bee eater"
533869	"speedboat"
339001	"shovel"
478298	"knee pad"
271395	"racer, race car, racing car"
129041	"racket, racquet"
390414	"sorrel"
328951	"plate"
131339	"paddle, boat paddle"
324823	"horse cart, horse-cart"
377716	"bell cote, bell cot"
371794	"backpack, back pack, knapsack, packsack, rucksack, haversack"
222489	"convertible"
305291	"seat belt, seatbelt"
376790	"dock, dockage, docking facility"
571328	"tub, vat"
235591	"carton"
159418	"boxer"
258095	"horse cart, horse-cart"
553393	"ox"
115275	"horizontal bar, high bar"
523536	"schipperke"
005913	"racer, race car, racing car"
040531	"ping-pong ball"
283968	"fig"
115042	"unicycle, monocycle"
538615	"soccer ball"
237542	"airliner"
569088	"refrigerator, icebox"
342885	"Labrador retriever"
261720	"cucumber, cuke"
251114	"soccer ball"
553509	"brass, memorial tablet, plaque"
488746	"wall clock"
538653	"crash helmet"
534519	"broccoli"
081431	"pot, flowerpot"
136302	"valley, vale"
164249	"ski"
464440	"palace"
401390	"clog, geta, patten, sabot"
530686	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
403306	"mortarboard"
005339	"shovel"
002608	"bookcase"
494574	"traffic light, traffic signal, stoplight"
118436	"racket, racquet"
440899	"tusker"
306724	"ibex, Capra ibex"
104537	"park bench"
521107	"toilet seat"
112980	"sandbar, sand bar"
207317	"Airedale, Airedale terrier"
337555	"butcher shop, meat market"
466643	"prison, prison house"
318306	"red wine"
103486	"groom, bridegroom"
032328	"palace"
325696	"patio, terrace"
078859	"French loaf"
573995	"barbershop"
329684	"bell cote, bell cot"
175536	"accordion, piano accordion, squeeze box"
385969	"sorrel"
531396	"sandbar, sand bar"
314849	"home theater, home theatre"
168361	"harmonica, mouth organ, harp, mouth harp"
072235	"wig"
228565	"zebra"
434859	"shoe shop, shoe-shop, shoe store"
454722	"military uniform"
061395	"zebra"
329035	"desk"
247351	"modem"
414482	"parking meter"
205007	"park bench"
409374	"palace"
192866	"moving van"
169527	"seashore, coast, seacoast, sea-coast"
532220	"ski"
398938	"suit, suit of clothes"
134100	"ballplayer, baseball player"
371166	"pelican"
557698	"Boston bull, Boston terrier"
132758	"chest"
187230	"Indian elephant, Elephas maximus"
273069	"racket, racquet"
102459	"wardrobe, closet, press"
282444	"lab coat, laboratory coat"
248694	"banana"
540863	"park bench"
332684	"streetcar, tram, tramcar, trolley, trolley car"
492638	"barbershop"
410754	"ram, tup"
478783	"airliner"
248599	"vulture"
111040	"tabby, tabby cat"
579127	"solar dish, solar collector, solar furnace"
079021	"West Highland white terrier"
067982	"pug, pug-dog"
265715	"studio couch, day bed"
147051	"racket, racquet"
275850	"bow tie, bow-tie, bowtie"
465945	"bakery, bakeshop, bakehouse"
539297	"burrito"
397203	"microwave, microwave oven"
357770	"racket, racquet"
380284	"promontory, headland, head, foreland"
232689	"patio, terrace"
465066	"Great Dane"
281721	"traffic light, traffic signal, stoplight"
289471	"brown bear, bruin, Ursus arctos"
322691	"snorkel"
029149	"freight car"
195351	"grocery store, grocery, food market, market"
146513	"quilt, comforter, comfort, puff"
191338	"toaster"
154023	"tusker"
440480	"candle, taper, wax light"
226664	"cab, hack, taxi, taxicab"
282692	"ice lolly, lolly, lollipop, popsicle"
001523	"tow truck, tow car, wrecker"
290398	"burrito"
143944	"racket, racquet"
310511	"marimba, xylophone"
395560	"horse cart, horse-cart"
242926	"brass, memorial tablet, plaque"
379564	"paper towel"
174861	"horse cart, horse-cart"
540577	"knee pad"
413250	"tabby, tabby cat"
098800	"freight car"
139507	"streetcar, tram, tramcar, trolley, trolley car"
234468	"cup"
185549	"tusker"
