img_id	description
214273	"toilet seat"
442080	"Great Dane"
077517	"unicycle, monocycle"
581563	"traffic light, traffic signal, stoplight"
237834	"cheeseburger"
065426	"loupe, jeweler's loupe"
067786	"tusker"
260639	"wreck"
322103	"racket, racquet"
464895	"spider web, spider's web"
424797	"crash helmet"
368160	"pot, flowerpot"
464340	"sarong"
496517	"crossword puzzle, crossword"
319117	"hot pot, hotpot"
494360	"shoe shop, shoe-shop, shoe store"
216528	"plow, plough"
458139	"lotion"
474049	"desk"
203653	"pole"
132307	"ballplayer, baseball player"
373063	"dalmatian, coach dog, carriage dog"
177289	"studio couch, day bed"
242001	"missile"
200370	"projectile, missile"
383866	"pickup, pickup truck"
292258	"shoji"
340653	"broccoli"
257934	"birdhouse"
123974	"pizza, pizza pie"
544815	"toyshop"
038933	"head cabbage"
238589	"Dungeness crab, Cancer magister"
112590	"microwave, microwave oven"
343887	"bluetick"
211013	"golf ball"
071440	"traffic light, traffic signal, stoplight"
157901	"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
150164	"umbrella"
265629	"bell cote, bell cot"
161287	"home theater, home theatre"
040606	"volleyball"
494190	"car mirror"
199141	"Siamese cat, Siamese"
211217	"butcher shop, meat market"
180287	"Persian cat"
476826	"racket, racquet"
321766	"minivan"
293030	"measuring cup"
275811	"motor scooter, scooter"
076308	"trolleybus, trolley coach, trackless trolley"
553371	"miniature poodle"
175391	"backpack, back pack, knapsack, packsack, rucksack, haversack"
467295	"Siamese cat, Siamese"
183330	"umbrella"
035482	"oystercatcher, oyster catcher"
542651	"sax, saxophone"
199572	"sorrel"
447197	"pitcher, ewer"
428379	"boathouse"
283257	"restaurant, eating house, eating place, eatery"
323424	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
440381	"butternut squash"
075643	"Sussex spaniel"
329034	"zebra"
231978	"shower cap"
008644	"gas pump, gasoline pump, petrol pump, island dispenser"
159196	"hartebeest"
014307	"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle"
369217	"patio, terrace"
472740	"wig"
483788	"potter's wheel"
441425	"notebook, notebook computer"
154600	"paddle, boat paddle"
104768	"steel arch bridge"
405061	"sandbar, sand bar"
045828	"llama"
273866	"pizza, pizza pie"
028333	"jeep, landrover"
220089	"pickup, pickup truck"
071984	"sarong"
400869	"cheeseburger"
164543	"ski"
056980	"fire engine, fire truck"
136015	"traffic light, traffic signal, stoplight"
180389	"umbrella"
439633	"pretzel"
432627	"binoculars, field glasses, opera glasses"
507937	"trolleybus, trolley coach, trackless trolley"
489062	"umbrella"
325416	"feather boa, boa"
230572	"motor scooter, scooter"
220284	"rugby ball"
023255	"apiary, bee house"
535113	"forklift"
018802	"microwave, microwave oven"
044474	"skunk, polecat, wood pussy"
325584	"four-poster"
279753	"restaurant, eating house, eating place, eatery"
207833	"dining table, board"
041890	"stretcher"
219472	"boathouse"
156512	"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
183244	"miniskirt, mini"
296882	"cowboy hat, ten-gallon hat"
436665	"zucchini, courgette"
104879	"cheeseburger"
011168	"shower curtain"
509442	"pay-phone, pay-station"
299930	"saltshaker, salt shaker"
133517	"frying pan, frypan, skillet"
199256	"dogsled, dog sled, dog sleigh"
484701	"paddle, boat paddle"
542090	"ballplayer, baseball player"
155904	"plate"
192436	"quilt, comforter, comfort, puff"
321690	"soup bowl"
223477	"Tibetan mastiff"
239706	"marmot"
458955	"ski"
513532	"shoe shop, shoe-shop, shoe store"
461567	"oboe, hautboy, hautbois"
352732	"four-poster"
505858	"zebra"
480741	"barbershop"
161348	"wall clock"
268185	"zebra"
449610	"beer bottle"
306848	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
142601	"quilt, comforter, comfort, puff"
086378	"ballplayer, baseball player"
465137	"marimba, xylophone"
571427	"pay-phone, pay-station"
310716	"zebra"
425093	"passenger car, coach, carriage"
165587	"Dungeness crab, Cancer magister"
487825	"home theater, home theatre"
291059	"sandbar, sand bar"
266939	"parachute, chute"
193892	"orange"
469728	"unicycle, monocycle"
348595	"umbrella"
072850	"ballplayer, baseball player"
491255	"crash helmet"
478833	"cheeseburger"
321132	"paddle, boat paddle"
273082	"hay"
208252	"fountain"
538944	"upright, upright piano"
287903	"oxcart"
550955	"racket, racquet"
554128	"kimono"
243745	"church, church building"
098944	"mashed potato"
453366	"barometer"
506398	"military uniform"
091149	"ski"
113077	"dalmatian, coach dog, carriage dog"
121929	"umbrella"
353997	"banana"
358980	"ballplayer, baseball player"
460578	"beer glass"
502792	"electric locomotive"
481804	"stretcher"
546693	"zebra"
261315	"chain saw, chainsaw"
261414	"paddle, boat paddle"
154306	"cup"
205904	"fur coat"
324143	"killer whale, killer, orca, grampus, sea wolf, Orcinus orca"
072573	"black swan, Cygnus atratus"
247180	"pomegranate"
478032	"racer, race car, racing car"
043171	"restaurant, eating house, eating place, eatery"
267064	"streetcar, tram, tramcar, trolley, trolley car"
109971	"football helmet"
562433	"restaurant, eating house, eating place, eatery"
552776	"barn"
303213	"parachute, chute"
378865	"cinema, movie theater, movie theatre, movie house, picture palace"
205656	"minibus"
464550	"ballplayer, baseball player"
004956	"Indian elephant, Elephas maximus"
564957	"minibus"
572958	"harp"
156410	"bell cote, bell cot"
113998	"kimono"
349104	"pizza, pizza pie"
386619	"tabby, tabby cat"
531252	"pizza, pizza pie"
406753	"hot pot, hotpot"
085564	"ballplayer, baseball player"
143158	"croquet ball"
219590	"ice cream, icecream"
022195	"electric locomotive"
091118	"airliner"
056868	"ballplayer, baseball player"
445257	"ice lolly, lolly, lollipop, popsicle"
391254	"fireboat"
197307	"sax, saxophone"
364420	"park bench"
050040	"ski"
368564	"promontory, headland, head, foreland"
433643	"garbage truck, dustcart"
133939	"hyena, hyaena"
173722	"streetcar, tram, tramcar, trolley, trolley car"
226232	"rocking chair, rocker"
510613	"medicine chest, medicine cabinet"
443693	"peacock"
086524	"horse cart, horse-cart"
264511	"racket, racquet"
409375	"volleyball"
005683	"parachute, chute"
182700	"steam locomotive"
323230	"park bench"
067261	"lemon"
449873	"ballplayer, baseball player"
183882	"ice lolly, lolly, lollipop, popsicle"
546643	"umbrella"
300380	"medicine chest, medicine cabinet"
252863	"tub, vat"
100034	"torch"
094949	"ski"
472776	"Chesapeake Bay retriever"
179823	"umbrella"
556683	"goldfinch, Carduelis carduelis"
258191	"park bench"
214523	"tow truck, tow car, wrecker"
095281	"studio couch, day bed"
019338	"ram, tup"
566835	"crate"
218284	"ski"
480012	"ox"
374800	"teddy, teddy bear"
291596	"crutch"
511393	"ostrich, Struthio camelus"
067985	"pizza, pizza pie"
169155	"dogsled, dog sled, dog sleigh"
440291	"bell cote, bell cot"
429568	"llama"
416258	"grocery store, grocery, food market, market"
534854	"umbrella"
008531	"pot, flowerpot"
414675	"teddy, teddy bear"
219474	"Pembroke, Pembroke Welsh corgi"
016669	"monitor"
221400	"safety pin"
368885	"snowmobile"
197585	"parachute, chute"
128211	"sunscreen, sunblock, sun blocker"
419069	"flagpole, flagstaff"
035101	"beacon, lighthouse, beacon light, pharos"
548107	"indigo bunting, indigo finch, indigo bird, Passerina cyanea"
428046	"shovel"
462837	"passenger car, coach, carriage"
272807	"tricycle, trike, velocipede"
065213	"warplane, military plane"
136896	"Bernese mountain dog"
222244	"apiary, bee house"
061626	"African elephant, Loxodonta africana"
462057	"scoreboard"
564217	"umbrella"
262336	"parallel bars, bars"
466714	"safe"
209890	"wreck"
543466	"bookshop, bookstore, bookstall"
448648	"traffic light, traffic signal, stoplight"
230617	"restaurant, eating house, eating place, eatery"
219355	"ballplayer, baseball player"
286870	"palace"
027282	"sunglasses, dark glasses, shades"
555956	"racket, racquet"
444336	"castle"
124235	"daisy"
211205	"banjo"
461841	"seat belt, seatbelt"
006010	"steam locomotive"
068620	"garbage truck, dustcart"
129926	"speedboat"
436048	"street sign"
155263	"cheeseburger"
010856	"ice cream, icecream"
326477	"ice cream, icecream"
530132	"trolleybus, trolley coach, trackless trolley"
538534	"spatula"
190229	"briard"
019193	"trolleybus, trolley coach, trackless trolley"
344566	"unicycle, monocycle"
278662	"speedboat"
451529	"studio couch, day bed"
223942	"standard poodle"
310079	"bicycle-built-for-two, tandem bicycle, tandem"
510004	"drum, membranophone, tympan"
212401	"studio couch, day bed"
263995	"palace"
028171	"pizza, pizza pie"
191972	"greenhouse, nursery, glasshouse"
123831	"crate"
327421	"unicycle, monocycle"
230971	"stupa, tope"
055534	"bulbul"
193925	"parallel bars, bars"
361373	"jean, blue jean, denim"
507293	"unicycle, monocycle"
506270	"coffee mug"
403135	"worm fence, snake fence, snake-rail fence, Virginia fence"
126263	"stretcher"
513849	"honeycomb"
110090	"fountain"
450457	"zebra"
537169	"kite"
073568	"candle, taper, wax light"
171090	"zebra"
054205	"rugby ball"
310680	"pizza, pizza pie"
333258	"racket, racquet"
160708	"academic gown, academic robe, judge's robe"
018157	"geyser"
547817	"seashore, coast, seacoast, sea-coast"
250916	"dock, dockage, docking facility"
331992	"puck, hockey puck"
270102	"Staffordshire bullterrier, Staffordshire bull terrier"
352312	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
412545	"refrigerator, icebox"
109862	"web site, website, internet site, site"
147016	"toilet seat"
555701	"bell cote, bell cot"
212019	"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica"
039632	"traffic light, traffic signal, stoplight"
117916	"maypole"
570785	"bell cote, bell cot"
577719	"black stork, Ciconia nigra"
364720	"wooden spoon"
462801	"wallet, billfold, notecase, pocketbook"
020513	"toilet tissue, toilet paper, bathroom tissue"
298322	"piggy bank, penny bank"
503961	"accordion, piano accordion, squeeze box"
291098	"mortar"
334529	"soup bowl"
377432	"mountain bike, all-terrain bike, off-roader"
334328	"microwave, microwave oven"
287253	"medicine chest, medicine cabinet"
371179	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
335902	"recreational vehicle, RV, R.V."
073647	"racket, racquet"
194605	"ski"
321330	"medicine chest, medicine cabinet"
398770	"soccer ball"
119505	"totem pole"
390785	"snorkel"
446937	"pole"
397819	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
302484	"fire engine, fire truck"
550652	"racket, racquet"
330570	"apiary, bee house"
462398	"military uniform"
471946	"dogsled, dog sled, dog sleigh"
427014	"triceratops"
460496	"laptop, laptop computer"
568830	"balloon"
017472	"vault"
540225	"Airedale, Airedale terrier"
401616	"siamang, Hylobates syndactylus, Symphalangus syndactylus"
370624	"ski"
092729	"triceratops"
128763	"bison"
106714	"acorn squash"
285647	"Norfolk terrier"
429433	"plate"
570085	"snowmobile"
272859	"minibus"
507741	"mountain bike, all-terrain bike, off-roader"
342432	"hammerhead, hammerhead shark"
209563	"barbershop"
295642	"electric locomotive"
554852	"cliff, drop, drop-off"
041345	"throne"
504736	"analog clock"
260838	"tusker"
572575	"screen, CRT screen"
439506	"barber chair"
335804	"electric locomotive"
096763	"jackfruit, jak, jack"
429990	"microwave, microwave oven"
525823	"feather boa, boa"
363486	"shopping cart"
372480	"sock"
131067	"knee pad"
531662	"canoe"
048354	"ballplayer, baseball player"
208413	"jeep, landrover"
007856	"meat loaf, meatloaf"
305458	"thatch, thatched roof"
168998	"cheeseburger"
499911	"horse cart, horse-cart"
564789	"microwave, microwave oven"
192167	"tricycle, trike, velocipede"
472581	"bookcase"
233022	"zebra"
087522	"banana"
062617	"shovel"
021981	"greenhouse, nursery, glasshouse"
399191	"wok"
541463	"street sign"
369019	"bow"
341696	"suit, suit of clothes"
261984	"racket, racquet"
377619	"traffic light, traffic signal, stoplight"
291822	"umbrella"
050276	"goldfish, Carassius auratus"
239352	"quilt, comforter, comfort, puff"
014253	"sewing machine"
299769	"cab, hack, taxi, taxicab"
322557	"Indian elephant, Elephas maximus"
278078	"toyshop"
402708	"military uniform"
149185	"pier"
237054	"monitor"
224632	"lipstick, lip rouge"
486070	"English springer, English springer spaniel"
187153	"pillow"
156709	"llama"
194669	"horse cart, horse-cart"
291752	"hotdog, hot dog, red hot"
085601	"fire engine, fire truck"
570215	"plate"
274753	"jinrikisha, ricksha, rickshaw"
367020	"parking meter"
431554	"barn spider, Araneus cavaticus"
249644	"guinea pig, Cavia cobaya"
438926	"studio couch, day bed"
392747	"toyshop"
249275	"cello, violoncello"
579184	"candle, taper, wax light"
104330	"electric locomotive"
484174	"lynx, catamount"
455123	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
002585	"wok"
148032	"zebra"
128328	"scoreboard"
227554	"wardrobe, closet, press"
240952	"fire engine, fire truck"
044327	"unicycle, monocycle"
323964	"corn"
007090	"meat loaf, meatloaf"
502638	"hotdog, hot dog, red hot"
026424	"ski"
257162	"limousine, limo"
506964	"soup bowl"
336532	"chainlink fence"
248191	"joystick"
171321	"racket, racquet"
075522	"American black bear, black bear, Ursus americanus, Euarctos americanus"
555296	"pedestal, plinth, footstall"
062128	"restaurant, eating house, eating place, eatery"
358384	"mantis, mantid"
505391	"snowmobile"
444156	"cheeseburger"
508281	"toyshop"
188712	"desktop computer"
008152	"plow, plough"
519715	"triumphal arch"
334932	"volleyball"
018564	"EntleBucher"
356834	"street sign"
412566	"steel drum"
037527	"scoreboard"
058857	"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
121000	"stretcher"
214048	"African elephant, Loxodonta africana"
250434	"Indian elephant, Elephas maximus"
581921	"shovel"
256967	"parachute, chute"
456988	"sarong"
342005	"electric locomotive"
536806	"plow, plough"
381154	"jinrikisha, ricksha, rickshaw"
448069	"hotdog, hot dog, red hot"
396467	"hotdog, hot dog, red hot"
232936	"stretcher"
316852	"suspension bridge"
404917	"ballplayer, baseball player"
058257	"seashore, coast, seacoast, sea-coast"
040130	"burrito"
093274	"iron, smoothing iron"
547693	"bow tie, bow-tie, bowtie"
005701	"umbrella"
220124	"medicine chest, medicine cabinet"
040205	"plate"
382193	"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
120670	"African elephant, Loxodonta africana"
328407	"monitor"
174694	"book jacket, dust cover, dust jacket, dust wrapper"
081003	"shopping cart"
353994	"racket, racquet"
008504	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
503856	"altar"
394889	"fire engine, fire truck"
432170	"rugby ball"
038730	"mousetrap"
541231	"horse cart, horse-cart"
208189	"umbrella"
307318	"punching bag, punch bag, punching ball, punchball"
146886	"giant schnauzer"
525898	"French horn, horn"
458654	"French bulldog"
536609	"maraca"
391652	"analog clock"
217756	"sorrel"
546307	"parachute, chute"
355947	"pickup, pickup truck"
347238	"African elephant, Loxodonta africana"
398025	"motor scooter, scooter"
398051	"mailbox, letter box"
067837	"street sign"
078274	"wardrobe, closet, press"
558707	"zebra"
027862	"hand-held computer, hand-held microcomputer"
475967	"curly-coated retriever"
128264	"trolleybus, trolley coach, trackless trolley"
338012	"bicycle-built-for-two, tandem bicycle, tandem"
066518	"bagel, beigel"
061867	"zebra"
275180	"torch"
449577	"airliner"
191456	"suspension bridge"
119706	"four-poster"
459943	"ski"
272679	"electric locomotive"
028654	"shopping cart"
496943	"swing"
324160	"llama"
470539	"picket fence, paling"
445446	"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
515899	"ice lolly, lolly, lollipop, popsicle"
118736	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
161719	"toyshop"
574623	"church, church building"
072207	"ox"
366558	"Indian elephant, Elephas maximus"
001424	"candle, taper, wax light"
049382	"ski"
035427	"broccoli"
362007	"plate"
571334	"Cardigan, Cardigan Welsh corgi"
080279	"racket, racquet"
397094	"jean, blue jean, denim"
144747	"chocolate sauce, chocolate syrup"
061809	"baseball"
048974	"marimba, xylophone"
058876	"quilt, comforter, comfort, puff"
002782	"park bench"
042868	"zucchini, courgette"
118870	"moped"
557399	"African elephant, Loxodonta africana"
346936	"seashore, coast, seacoast, sea-coast"
191731	"toucan"
029096	"jeep, landrover"
275304	"marimba, xylophone"
546366	"racket, racquet"
453167	"maillot"
306047	"stingray"
074739	"bell cote, bell cot"
409624	"ski"
307426	"studio couch, day bed"
312494	"Dutch oven"
042079	"jinrikisha, ricksha, rickshaw"
144093	"restaurant, eating house, eating place, eatery"
073361	"crash helmet"
447231	"bakery, bakeshop, bakehouse"
054218	"coffee mug"
083654	"bassoon"
008311	"liner, ocean liner"
125180	"moving van"
414178	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
539493	"ski"
024175	"vestment"
181038	"groom, bridegroom"
479315	"fiddler crab"
370310	"barracouta, snoek"
261579	"streetcar, tram, tramcar, trolley, trolley car"
334216	"African elephant, Loxodonta africana"
250800	"racket, racquet"
268441	"barrow, garden cart, lawn cart, wheelbarrow"
095061	"recreational vehicle, RV, R.V."
047328	"pizza, pizza pie"
423243	"umbrella"
267126	"Doberman, Doberman pinscher"
123453	"dock, dockage, docking facility"
249675	"garbage truck, dustcart"
479867	"ice cream, icecream"
340197	"flamingo"
085700	"pole"
579534	"vase"
337780	"forklift"
275492	"cinema, movie theater, movie theatre, movie house, picture palace"
089773	"chest"
203796	"American black bear, black bear, Ursus americanus, Euarctos americanus"
504909	"speedboat"
259040	"balloon"
172010	"home theater, home theatre"
322478	"sliding door"
101720	"mixing bowl"
025234	"Arabian camel, dromedary, Camelus dromedarius"
254009	"zebra"
099265	"wreck"
226287	"passenger car, coach, carriage"
068586	"puck, hockey puck"
012377	"vacuum, vacuum cleaner"
021084	"sandbar, sand bar"
093793	"plate"
332866	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
426229	"llama"
048365	"radiator"
364249	"zebra"
239866	"dock, dockage, docking facility"
356435	"cheeseburger"
059237	"sandbar, sand bar"
231845	"vacuum, vacuum cleaner"
023315	"pretzel"
349621	"window shade"
229827	"lab coat, laboratory coat"
508885	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
322127	"pier"
424588	"pizza, pizza pie"
241522	"ruffed grouse, partridge, Bonasa umbellus"
115893	"restaurant, eating house, eating place, eatery"
182516	"dalmatian, coach dog, carriage dog"
271441	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
268190	"teddy, teddy bear"
270472	"carbonara"
484840	"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
474554	"lab coat, laboratory coat"
578094	"moving van"
309081	"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
311428	"horse cart, horse-cart"
380097	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
524788	"container ship, containership, container vessel"
387215	"snowmobile"
471669	"traffic light, traffic signal, stoplight"
554085	"trifle"
427981	"oxcart"
063147	"megalith, megalithic structure"
480739	"disk brake, disc brake"
355051	"ice lolly, lolly, lollipop, popsicle"
181658	"speedboat"
226896	"steam locomotive"
341212	"maraca"
128838	"marimba, xylophone"
447726	"recreational vehicle, RV, R.V."
088608	"pug, pug-dog"
211735	"dogsled, dog sled, dog sleigh"
163692	"desk"
524572	"tiger cat"
573142	"teddy, teddy bear"
506283	"desk"
400134	"shoji"
222702	"sliding door"
138921	"airliner"
555204	"bonnet, poke bonnet"
289507	"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica"
213652	"burrito"
269183	"grocery store, grocery, food market, market"
535033	"Rottweiler"
349787	"seashore, coast, seacoast, sea-coast"
230417	"banjo"
292127	"pretzel"
035190	"red wine"
390797	"banana"
506148	"ski"
528579	"plate"
408012	"ruddy turnstone, Arenaria interpres"
373425	"freight car"
208548	"carbonara"
000684	"violin, fiddle"
506169	"bell cote, bell cot"
419410	"candle, taper, wax light"
571653	"toyshop"
396670	"tricycle, trike, velocipede"
326527	"racket, racquet"
095726	"warplane, military plane"
376045	"barbershop"
261800	"umbrella"
314439	"motor scooter, scooter"
362505	"quilt, comforter, comfort, puff"
054295	"soccer ball"
384986	"zebra"
451840	"ski"
171656	"umbrella"
135467	"ox"
504130	"golfcart, golf cart"
291504	"stage"
264016	"teddy, teddy bear"
370511	"traffic light, traffic signal, stoplight"
429762	"Indian elephant, Elephas maximus"
428535	"stove"
019642	"soccer ball"
046981	"ballplayer, baseball player"
203405	"packet"
122560	"African elephant, Loxodonta africana"
032271	"jaguar, panther, Panthera onca, Felis onca"
456500	"Indian cobra, Naja naja"
555109	"tricycle, trike, velocipede"
478007	"bathtub, bathing tub, bath, tub"
399258	"oxcart"
233954	"wardrobe, closet, press"
317573	"plate"
329587	"violin, fiddle"
153235	"airship, dirigible"
043522	"streetcar, tram, tramcar, trolley, trolley car"
380122	"lumbermill, sawmill"
033813	"dock, dockage, docking facility"
550324	"broccoli"
344031	"hair spray"
369703	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
502838	"candle, taper, wax light"
455657	"desk"
315751	"ski"
244227	"restaurant, eating house, eating place, eatery"
110308	"barometer"
156833	"toaster"
214924	"burrito"
291126	"ice lolly, lolly, lollipop, popsicle"
549709	"Egyptian cat"
417616	"soccer ball"
542174	"bagel, beigel"
452652	"quilt, comforter, comfort, puff"
367792	"apron"
321324	"pizza, pizza pie"
280133	"ski"
207959	"school bus"
558190	"beaker"
241820	"jinrikisha, ricksha, rickshaw"
313601	"volleyball"
023434	"plate"
253658	"barn"
455660	"Border collie"
491888	"restaurant, eating house, eating place, eatery"
497386	"streetcar, tram, tramcar, trolley, trolley car"
474434	"basset, basset hound"
207761	"prison, prison house"
470046	"sarong"
488558	"plate"
327202	"limousine, limo"
273427	"restaurant, eating house, eating place, eatery"
563062	"ski"
183450	"Weimaraner"
435924	"radio telescope, radio reflector"
374396	"running shoe"
182593	"canoe"
570412	"refrigerator, icebox"
398579	"entertainment center"
511103	"tractor"
175291	"medicine chest, medicine cabinet"
485019	"umbrella"
224080	"basketball"
056599	"umbrella"
085294	"car mirror"
143071	"airliner"
057334	"pot, flowerpot"
491225	"warplane, military plane"
565081	"hard disc, hard disk, fixed disk"
395473	"aircraft carrier, carrier, flattop, attack aircraft carrier"
186606	"ballplayer, baseball player"
320066	"horse cart, horse-cart"
228435	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
536164	"trolleybus, trolley coach, trackless trolley"
249139	"ballplayer, baseball player"
486506	"African elephant, Loxodonta africana"
391361	"zucchini, courgette"
513758	"croquet ball"
247631	"carton"
339159	"pizza, pizza pie"
190554	"candle, taper, wax light"
134918	"thatch, thatched roof"
002279	"ear, spike, capitulum"
292533	"zucchini, courgette"
183402	"pizza, pizza pie"
475669	"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
027348	"greenhouse, nursery, glasshouse"
435267	"plate"
552318	"fireboat"
515566	"minibus"
547837	"restaurant, eating house, eating place, eatery"
295423	"reel"
486075	"bee"
295887	"cheetah, chetah, Acinonyx jubatus"
035732	"bison"
193529	"tank, army tank, armored combat vehicle, armoured combat vehicle"
431407	"leopard, Panthera pardus"
135796	"jigsaw puzzle"
516541	"wig"
238212	"Arabian camel, dromedary, Camelus dromedarius"
134907	"accordion, piano accordion, squeeze box"
574776	"notebook, notebook computer"
360147	"cocktail shaker"
404033	"limousine, limo"
354036	"steam locomotive"
495059	"submarine, pigboat, sub, U-boat"
191984	"refrigerator, icebox"
400668	"pickup, pickup truck"
026645	"Airedale, Airedale terrier"
324697	"dogsled, dog sled, dog sleigh"
289894	"oboe, hautboy, hautbois"
495322	"microwave, microwave oven"
131564	"wallaby, brush kangaroo"
208521	"cheetah, chetah, Acinonyx jubatus"
527345	"hotdog, hot dog, red hot"
558124	"recreational vehicle, RV, R.V."
397897	"plow, plough"
318179	"crossword puzzle, crossword"
256655	"street sign"
274239	"seat belt, seatbelt"
507257	"pole"
165674	"pizza, pizza pie"
171103	"jean, blue jean, denim"
422872	"dowitcher"
298318	"canoe"
561069	"pool table, billiard table, snooker table"
420861	"racket, racquet"
512322	"washer, automatic washer, washing machine"
554661	"llama"
573786	"pizza, pizza pie"
171180	"grocery store, grocery, food market, market"
096723	"bookshop, bookstore, bookstall"
130997	"horse cart, horse-cart"
232047	"streetcar, tram, tramcar, trolley, trolley car"
220601	"bathtub, bathing tub, bath, tub"
520039	"plate"
031250	"chain saw, chainsaw"
329018	"butcher shop, meat market"
140627	"kimono"
097819	"window shade"
221771	"Great Dane"
327131	"rifle"
005745	"brown bear, bruin, Ursus arctos"
081387	"groom, bridegroom"
086869	"snorkel"
539247	"croquet ball"
254150	"pay-phone, pay-station"
002992	"bib"
366103	"cab, hack, taxi, taxicab"
001166	"pirate, pirate ship"
364437	"toaster"
226562	"teddy, teddy bear"
015816	"go-kart"
030939	"bikini, two-piece"
484446	"pizza, pizza pie"
238140	"Dungeness crab, Cancer magister"
011766	"goldfinch, Carduelis carduelis"
012382	"zebra"
154898	"pedestal, plinth, footstall"
126531	"crate"
255044	"steam locomotive"
063414	"parachute, chute"
577749	"hay"
532926	"toilet tissue, toilet paper, bathroom tissue"
064794	"window shade"
581797	"airliner"
552880	"pole"
272480	"refrigerator, icebox"
577759	"bassoon"
430472	"pay-phone, pay-station"
285400	"bubble"
064148	"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
098709	"whippet"
564762	"chainlink fence"
304519	"burrito"
260029	"slide rule, slipstick"
353344	"electric locomotive"
151178	"snow leopard, ounce, Panthera uncia"
035126	"ox"
308606	"banana"
021206	"ox"
421182	"acorn"
083613	"Arabian camel, dromedary, Camelus dromedarius"
166370	"monastery"
224336	"balloon"
134420	"meat loaf, meatloaf"
131015	"cowboy boot"
522054	"ski"
097029	"borzoi, Russian wolfhound"
572251	"projectile, missile"
088401	"shield, buckler"
237303	"prison, prison house"
303629	"Arabian camel, dromedary, Camelus dromedarius"
399200	"laptop, laptop computer"
061758	"sandbar, sand bar"
120466	"window shade"
201835	"passenger car, coach, carriage"
049073	"German short-haired pointer"
507028	"bucket, pail"
577657	"drum, membranophone, tympan"
366417	"bakery, bakeshop, bakehouse"
424722	"lifeboat"
011332	"groom, bridegroom"
211850	"desk"
435284	"airliner"
348480	"entertainment center"
406105	"Samoyed, Samoyede"
171374	"dining table, board"
076160	"wing"
424632	"dining table, board"
348381	"baseball"
070812	"soccer ball"
274793	"llama"
355774	"horizontal bar, high bar"
242696	"Walker hound, Walker foxhound"
514369	"restaurant, eating house, eating place, eatery"
513550	"bow tie, bow-tie, bowtie"
534291	"quill, quill pen"
555514	"plate"
487434	"rugby ball"
092206	"harp"
475533	"violin, fiddle"
525223	"desk"
081443	"patio, terrace"
115296	"racket, racquet"
512583	"pizza, pizza pie"
468299	"ski"
516974	"street sign"
030787	"tow truck, tow car, wrecker"
330914	"pretzel"
566897	"feather boa, boa"
117722	"quilt, comforter, comfort, puff"
136563	"trolleybus, trolley coach, trackless trolley"
557695	"wall clock"
243019	"pizza, pizza pie"
005198	"shower cap"
179278	"parachute, chute"
263104	"streetcar, tram, tramcar, trolley, trolley car"
272040	"gas pump, gasoline pump, petrol pump, island dispenser"
580837	"suit, suit of clothes"
255610	"parachute, chute"
204379	"horse cart, horse-cart"
155908	"fur coat"
488367	"joystick"
119057	"racket, racquet"
212859	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
236036	"ballplayer, baseball player"
251033	"zebra"
229318	"moped"
431569	"American black bear, black bear, Ursus americanus, Euarctos americanus"
181847	"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita"
209125	"fire engine, fire truck"
486014	"scabbard"
297441	"theater curtain, theatre curtain"
120818	"strawberry"
059693	"toilet tissue, toilet paper, bathroom tissue"
031057	"snowplow, snowplough"
331551	"Christmas stocking"
574696	"zebra"
392827	"Boston bull, Boston terrier"
376740	"basketball"
461099	"sarong"
138684	"refrigerator, icebox"
